SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Librarians/media specialists,174.84,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Library/Media Support Staff,678.59,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Paraprofessionals/Instructional Aides,12434.01,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Pre-kindergarten Teachers,481.54,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,School Administrative Support Staff,4376.26,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,School administrators,2010.86,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,School Counselors,1658.32,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,School Psychologists,427.90,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Secondary Teachers,9464.94,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Student Support Services Staff (w/o Psychology),3336.27,Category Set A,Reported
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Guidance Counselors,1658.32,Derived - Major Staffing Category,Derived
2023-2024,41,OREGON,OR,Oregon Department of Education,01,LEA Staff,4384.99,Derived - Major Staffing Category,Derived
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Other Staff,19720.33,Derived - Major Staffing Category,Derived
2023-2024,41,OREGON,OR,Oregon Department of Education,01,School Staff,23438.73,Derived - Major Staffing Category,Derived
2023-2024,41,OREGON,OR,Oregon Department of Education,01,Teachers,31082.71,Derived - Major Staffing Category,Derived
2023-2024,41,OREGON,OR,Oregon Department of Education,01,No Category Codes,80285.11,Education Unit Total,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,All Other Support Staff,46238.00,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Elementary Teachers,55457.49,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2106.66,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Kindergarten Teachers,4854.02,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Administrative Support Staff,8263.00,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Administrators,2833.84,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Librarians/media specialists,1493.08,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Library/Media Support Staff,1154.00,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Paraprofessionals/Instructional Aides,33070.00,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Pre-kindergarten Teachers,654.14,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Administrative Support Staff,9468.00,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School administrators,6069.20,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Counselors,5302.44,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Psychologists,1673.36,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Secondary Teachers,54858.22,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Student Support Services Staff (w/o Psychology),9468.43,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Ungraded Teachers,13721.41,Category Set A,Reported
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Guidance Counselors,5302.44,Derived - Major Staffing Category,Derived
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Staff,13203.50,Derived - Major Staffing Category,Derived
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Other Staff,46238.00,Derived - Major Staffing Category,Derived
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Staff,62396.07,Derived - Major Staffing Category,Derived
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Teachers,129545.28,Derived - Major Staffing Category,Derived
2023-2024,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,No Category Codes,256685.29,Education Unit Total,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,All Other Support Staff,2164.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Elementary School Counselors,77.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Elementary Teachers,6307.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,268.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,614.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,568.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Administrators,392.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Librarians/media specialists,183.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,11.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,2952.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,247.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,700.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School administrators,667.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Psychologists,225.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Secondary School Counselors,300.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Secondary Teachers,3567.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),1948.00,Category Set A,Reported
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Guidance Counselors,377.00,Derived - Major Staffing Category,Derived
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Staff,1228.00,Derived - Major Staffing Category,Derived
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Other Staff,2164.00,Derived - Major Staffing Category,Derived
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Staff,6686.00,Derived - Major Staffing Category,Derived
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Teachers,10735.00,Derived - Major Staffing Category,Derived
2023-2024,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,No Category Codes,21190.00,Education Unit Total,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,All Other Support Staff,19544.20,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Elementary School Counselors,1557.30,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Elementary Teachers,36419.73,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1963.66,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Kindergarten Teachers,2490.65,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Administrative Support Staff,6627.87,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Administrators,1229.65,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Librarians/media specialists,1084.35,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Library/Media Support Staff,649.16,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Paraprofessionals/Instructional Aides,15430.16,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Pre-kindergarten Teachers,1171.47,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Administrative Support Staff,6125.35,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School administrators,3823.62,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Psychologists,611.24,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Secondary School Counselors,974.15,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Secondary Teachers,17160.97,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Student Support Services Staff (w/o Psychology),2908.32,Category Set A,Reported
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Guidance Counselors,2531.45,Derived - Major Staffing Category,Derived
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Staff,9821.18,Derived - Major Staffing Category,Derived
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Other Staff,19544.20,Derived - Major Staffing Category,Derived
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Staff,30632.20,Derived - Major Staffing Category,Derived
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Teachers,57242.82,Derived - Major Staffing Category,Derived
2023-2024,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,No Category Codes,119771.85,Education Unit Total,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,All Other Support Staff,3540.02,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Elementary Teachers,5559.01,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Instructional Coordinators and Supervisors to the Staff,154.61,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Kindergarten Teachers,624.84,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Administrative Support Staff,376.49,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Administrators,809.95,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Librarians/media specialists,59.22,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Library/Media Support Staff,67.40,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Paraprofessionals/Instructional Aides,3231.59,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Pre-kindergarten Teachers,201.77,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Administrative Support Staff,611.04,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School administrators,474.50,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Counselors,425.80,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Psychologists,102.59,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Secondary Teachers,2639.06,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Student Support Services Staff (w/o Psychology),1032.67,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Ungraded Teachers,1290.62,Category Set A,Reported
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Guidance Counselors,425.80,Derived - Major Staffing Category,Derived
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Staff,1341.05,Derived - Major Staffing Category,Derived
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Other Staff,3540.02,Derived - Major Staffing Category,Derived
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Staff,5579.01,Derived - Major Staffing Category,Derived
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Teachers,10315.30,Derived - Major Staffing Category,Derived
2023-2024,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,No Category Codes,21201.18,Education Unit Total,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,All Other Support Staff,24158.00,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Elementary Teachers,41277.49,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Instructional Coordinators and Supervisors to the Staff,3178.14,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Kindergarten Teachers,3952.67,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Administrative Support Staff,3928.20,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Administrators,722.05,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Librarians/media specialists,1376.33,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Library/Media Support Staff,418.90,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Paraprofessionals/Instructional Aides,18178.60,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Pre-kindergarten Teachers,1414.58,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,School Administrative Support Staff,4478.66,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,School administrators,3989.30,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,School Counselors,2339.81,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,School Psychologists,547.00,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Secondary Teachers,19772.02,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Student Support Services Staff (w/o Psychology),3891.90,Category Set A,Reported
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Guidance Counselors,2339.81,Derived - Major Staffing Category,Derived
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Staff,7828.39,Derived - Major Staffing Category,Derived
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,Other Staff,24158.00,Derived - Major Staffing Category,Derived
2023-2024,47,TENNESSEE,TN,Tennessee Department of Education,01,School Staff,32880.69,Derived - Major Staffing Category,Derived
