SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Elementary Teachers,18759.26,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Instructional Coordinators and Supervisors to the Staff,774.88,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Kindergarten Teachers,2390.59,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,LEA Administrative Support Staff,2681.80,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,LEA Administrators,539.82,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Librarians/media specialists,159.89,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Library/Media Support Staff,680.95,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Paraprofessionals/Instructional Aides,12056.63,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Pre-kindergarten Teachers,422.44,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,School Administrative Support Staff,4163.26,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,School administrators,1975.05,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,School Counselors,1599.63,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,School Psychologists,381.41,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Secondary Teachers,9334.04,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Student Support Services Staff (w/o Psychology),3001.49,Category Set A,Reported
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Guidance Counselors,1599.63,Derived - Major Staffing Category,Derived
2022-2023,41,OREGON,OR,Oregon Department of Education,01,LEA Staff,3996.50,Derived - Major Staffing Category,Derived
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Other Staff,17967.71,Derived - Major Staffing Category,Derived
2022-2023,41,OREGON,OR,Oregon Department of Education,01,School Staff,22418.68,Derived - Major Staffing Category,Derived
2022-2023,41,OREGON,OR,Oregon Department of Education,01,Teachers,30906.33,Derived - Major Staffing Category,Derived
2022-2023,41,OREGON,OR,Oregon Department of Education,01,No Category Codes,76888.83,Education Unit Total,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,All Other Support Staff,44967.00,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Elementary Teachers,54582.97,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2023.41,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Kindergarten Teachers,4951.69,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Administrative Support Staff,8324.00,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Administrators,2709.02,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Librarians/media specialists,1494.84,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Library/Media Support Staff,1200.00,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Paraprofessionals/Instructional Aides,32334.00,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Pre-kindergarten Teachers,655.06,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Administrative Support Staff,9793.00,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School administrators,5917.56,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Counselors,5115.03,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Psychologists,1656.30,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Secondary Teachers,53655.74,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Student Support Services Staff (w/o Psychology),8805.76,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Ungraded Teachers,13191.56,Category Set A,Reported
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Guidance Counselors,5115.03,Derived - Major Staffing Category,Derived
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Staff,13056.43,Derived - Major Staffing Category,Derived
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Other Staff,44967.00,Derived - Major Staffing Category,Derived
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Staff,61201.46,Derived - Major Staffing Category,Derived
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Teachers,127037.02,Derived - Major Staffing Category,Derived
2022-2023,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,No Category Codes,251376.94,Education Unit Total,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,All Other Support Staff,2142.32,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Elementary School Counselors,76.35,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Elementary Teachers,6340.34,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,243.45,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,621.36,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,571.16,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Administrators,375.14,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Librarians/media specialists,168.01,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,11.60,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,2782.88,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,246.38,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,698.28,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School administrators,626.82,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Psychologists,192.84,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Secondary School Counselors,291.02,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Secondary Teachers,3577.45,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),1902.57,Category Set A,Reported
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Guidance Counselors,367.37,Derived - Major Staffing Category,Derived
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Staff,1189.75,Derived - Major Staffing Category,Derived
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Other Staff,2142.32,Derived - Major Staffing Category,Derived
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Staff,6383.00,Derived - Major Staffing Category,Derived
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Teachers,10785.53,Derived - Major Staffing Category,Derived
2022-2023,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,No Category Codes,20867.97,Education Unit Total,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,All Other Support Staff,21293.70,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Elementary School Counselors,1512.96,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Elementary Teachers,35525.25,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1887.07,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Kindergarten Teachers,2471.80,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Administrative Support Staff,6155.46,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Administrators,1210.45,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Librarians/media specialists,1089.65,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Library/Media Support Staff,650.83,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Paraprofessionals/Instructional Aides,14992.29,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Pre-kindergarten Teachers,1142.93,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Administrative Support Staff,5983.11,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School administrators,3705.77,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Psychologists,608.98,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Secondary School Counselors,943.11,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Secondary Teachers,16806.60,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Student Support Services Staff (w/o Psychology),2858.66,Category Set A,Reported
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Guidance Counselors,2456.07,Derived - Major Staffing Category,Derived
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Staff,9252.98,Derived - Major Staffing Category,Derived
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Other Staff,21293.70,Derived - Major Staffing Category,Derived
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Staff,29889.29,Derived - Major Staffing Category,Derived
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Teachers,55946.58,Derived - Major Staffing Category,Derived
2022-2023,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,No Category Codes,118838.60,Education Unit Total,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,All Other Support Staff,3456.31,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Elementary Teachers,5583.89,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Instructional Coordinators and Supervisors to the Staff,142.12,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Kindergarten Teachers,631.28,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Administrative Support Staff,380.38,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Administrators,833.23,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Librarians/media specialists,61.70,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Library/Media Support Staff,60.55,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Paraprofessionals/Instructional Aides,3124.11,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Pre-kindergarten Teachers,189.97,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Administrative Support Staff,600.53,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School administrators,480.79,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Counselors,418.08,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Psychologists,97.11,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Secondary Teachers,2605.41,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Student Support Services Staff (w/o Psychology),1025.57,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Ungraded Teachers,1250.91,Category Set A,Reported
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Guidance Counselors,418.08,Derived - Major Staffing Category,Derived
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Staff,1355.73,Derived - Major Staffing Category,Derived
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Other Staff,3456.31,Derived - Major Staffing Category,Derived
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Staff,5450.36,Derived - Major Staffing Category,Derived
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Teachers,10261.46,Derived - Major Staffing Category,Derived
2022-2023,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,No Category Codes,20941.94,Education Unit Total,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,All Other Support Staff,25126.70,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Elementary Teachers,40664.65,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2427.06,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Kindergarten Teachers,3953.94,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Administrative Support Staff,3792.90,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Administrators,281.12,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Librarians/media specialists,1413.26,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Library/Media Support Staff,417.50,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Paraprofessionals/Instructional Aides,17248.50,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Pre-kindergarten Teachers,1467.04,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,School Administrative Support Staff,4174.43,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,School administrators,3829.05,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,School Counselors,2302.65,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,School Psychologists,557.50,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Secondary Teachers,19695.14,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Student Support Services Staff (w/o Psychology),3535.72,Category Set A,Reported
2022-2023,47,TENNESSEE,TN,Tennessee Department of Education,01,Guidance Counselors,2302.65,Derived - Major Staffing Category,Derived
