SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Librarians/media specialists,158.35,Category Set A,Reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Library/Media Support Staff,680.04,Category Set A,Reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Paraprofessionals/Instructional Aides,11735.44,Category Set A,Reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Pre-kindergarten Teachers,364.12,Category Set A,Reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,School Administrative Support Staff,4134.33,Category Set A,Reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,School administrators,1974.20,Category Set A,Reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,School Counselors,1626.19,Category Set A,Reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,School Psychologists,390.17,Category Set A,Reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Secondary Teachers,9435.85,Category Set A,Reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Student Support Services Staff (w/o Psychology),2840.76,Category Set A,Reported
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Guidance Counselors,1626.19,Derived - Major Staffing Category,Derived
2021-2022,41,OREGON,OR,Oregon Department of Education,01,LEA Staff,3991.91,Derived - Major Staffing Category,Derived
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Other Staff,14408.38,Derived - Major Staffing Category,Derived
2021-2022,41,OREGON,OR,Oregon Department of Education,01,School Staff,21913.29,Derived - Major Staffing Category,Derived
2021-2022,41,OREGON,OR,Oregon Department of Education,01,Teachers,31628.81,Derived - Major Staffing Category,Derived
2021-2022,41,OREGON,OR,Oregon Department of Education,01,No Category Codes,73568.57,Education Unit Total,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,All Other Support Staff,45992.00,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Elementary Teachers,53980.71,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1934.00,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Kindergarten Teachers,5451.00,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Administrative Support Staff,7742.00,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Administrators,2690.44,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Librarians/media specialists,1494.61,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Library/Media Support Staff,1277.00,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Paraprofessionals/Instructional Aides,32096.00,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Pre-kindergarten Teachers,591.66,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Administrative Support Staff,9985.00,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School administrators,5750.56,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Counselors,4949.06,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Psychologists,1632.62,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Secondary Teachers,54104.32,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Student Support Services Staff (w/o Psychology),8960.57,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Ungraded Teachers,12216.77,Category Set A,Reported
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Guidance Counselors,4949.06,Derived - Major Staffing Category,Derived
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Staff,12366.44,Derived - Major Staffing Category,Derived
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Other Staff,45992.00,Derived - Major Staffing Category,Derived
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Staff,61196.36,Derived - Major Staffing Category,Derived
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Teachers,126344.5,Derived - Major Staffing Category,Derived
2021-2022,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,No Category Codes,250848.3,Education Unit Total,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,All Other Support Staff,2073.60,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Elementary School Counselors,71.00,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Elementary Teachers,6316.13,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,246.87,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,642.02,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,555.42,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Administrators,330.39,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Librarians/media specialists,169.96,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,9.25,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,2770.69,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,231.34,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,711.17,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School administrators,596.44,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Psychologists,181.54,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Secondary School Counselors,285.87,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Secondary Teachers,3584.81,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),1954.74,Category Set A,Reported
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Guidance Counselors,356.87,Derived - Major Staffing Category,Derived
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Staff,1132.68,Derived - Major Staffing Category,Derived
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Other Staff,2073.60,Derived - Major Staffing Category,Derived
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Staff,6393.79,Derived - Major Staffing Category,Derived
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Teachers,10774.30,Derived - Major Staffing Category,Derived
2021-2022,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,No Category Codes,20731.24,Education Unit Total,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,All Other Support Staff,20409.40,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Elementary School Counselors,1459.70,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Elementary Teachers,35202.16,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1782.69,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Kindergarten Teachers,2496.34,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Administrative Support Staff,5746.56,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Administrators,1140.60,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Librarians/media specialists,1091.55,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Library/Media Support Staff,669.60,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Paraprofessionals/Instructional Aides,14389.97,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Pre-kindergarten Teachers,1116.97,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Administrative Support Staff,5756.84,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School administrators,3587.44,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Psychologists,584.28,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Secondary School Counselors,916.35,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Secondary Teachers,16673.30,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Student Support Services Staff (w/o Psychology),2785.05,Category Set A,Reported
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Guidance Counselors,2376.05,Derived - Major Staffing Category,Derived
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Staff,8669.85,Derived - Major Staffing Category,Derived
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Other Staff,20409.40,Derived - Major Staffing Category,Derived
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Staff,28864.73,Derived - Major Staffing Category,Derived
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Teachers,55488.77,Derived - Major Staffing Category,Derived
2021-2022,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,No Category Codes,115808.8,Education Unit Total,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,All Other Support Staff,3445.62,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Elementary Teachers,5590.95,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Instructional Coordinators and Supervisors to the Staff,137.84,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Kindergarten Teachers,634.34,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Administrative Support Staff,359.13,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Administrators,776.99,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Librarians/media specialists,64.50,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Library/Media Support Staff,61.41,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Paraprofessionals/Instructional Aides,3101.52,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Pre-kindergarten Teachers,199.14,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Administrative Support Staff,562.28,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School administrators,459.60,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Counselors,400.43,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Psychologists,85.70,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Secondary Teachers,2583.77,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Student Support Services Staff (w/o Psychology),991.05,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Ungraded Teachers,1208.05,Category Set A,Reported
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Guidance Counselors,400.43,Derived - Major Staffing Category,Derived
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Staff,1273.96,Derived - Major Staffing Category,Derived
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Other Staff,3445.62,Derived - Major Staffing Category,Derived
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Staff,5326.06,Derived - Major Staffing Category,Derived
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Teachers,10216.25,Derived - Major Staffing Category,Derived
2021-2022,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,No Category Codes,20662.32,Education Unit Total,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,All Other Support Staff,26079.10,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Elementary Teachers,40160.60,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1937.93,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Kindergarten Teachers,3955.96,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Administrative Support Staff,4212.50,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Administrators,259.60,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Librarians/media specialists,1372.89,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Library/Media Support Staff,408.40,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Paraprofessionals/Instructional Aides,17810.40,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Pre-kindergarten Teachers,1394.17,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,School Administrative Support Staff,4467.02,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,School administrators,3679.68,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,School Counselors,2174.60,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,School Psychologists,562.00,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Secondary Teachers,19236.50,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Student Support Services Staff (w/o Psychology),3517.59,Category Set A,Reported
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Guidance Counselors,2174.60,Derived - Major Staffing Category,Derived
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Staff,6410.03,Derived - Major Staffing Category,Derived
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Other Staff,26079.10,Derived - Major Staffing Category,Derived
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,School Staff,31817.98,Derived - Major Staffing Category,Derived
2021-2022,47,TENNESSEE,TN,Tennessee Department of Education,01,Teachers,64747.23,Derived - Major Staffing Category,Derived
